creation_date,update_date,city,zip_code,country,geometry_type,geometry_coords,description,headline,title,keyfacts,price_value,brand,id,numberOfRooms,numberOfBedrooms,livingSpace,numberOfFloors,fact_numberOfRooms,fact_numberOfBedrooms,fact_livingSpace,fact_numberOfFloors,plotSpace,fact_plotSpace,availability,fact_availability,lon,lat,price_m2
,2025-11-24 18:51:12.235000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12595, 45.90556], [6.12116, 45.90517], [6.12143, 45.90737], [6.12286, 45.9075], [6.12195, 45.90881], [6.12155, 45.91161], [6.12586, 45.9118], [6.12595, 45.90556]]]]","ANNECY – Quartier Les Romains
Charmant T2 au 6 € étage avec balcon – 5 avenue de Genève

À louer, agréable appartement Type 2 situé au 6 € étage d'une résidence bien entretenue, dans le quartier recherché des Romains.

Il se compose de :

Une chambre lumineuse,
Une cuisine équipée neuve ouverte sur un séjour spacieux avec accès direct au balcon,
Peu de vis-à-vis,
Une cave en annexe.

 Proche de toutes commodités (commerces, transports) et à quelques minutes du centre-ville.
 Chauffage inclus dans les charges, pour un meilleur confort au quotidien.

 1er contact uniquement par mail.
 Garant personne physique obligatoire.

Idéal pour une personne seule ou un couple !",Appartement À Louer Quartier Les Romains,Appartement à louer,"['2 pièces', '1 chambre', '35,5 m²']",900.0,seloger,25E25YAPS7CS,2.0,1.0,35.5,,2 pièces,1 chambre,"35,5 m²",,,,,,6.123790254585795,45.90847815184956,25.0
,2025-11-17 08:31:14.435000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12363, 45.91178], [6.12348, 45.91178], [6.12258, 45.91175], [6.12219, 45.91173], [6.12209, 45.9117], [6.12199, 45.91166], [6.12177, 45.91164], [6.12155, 45.91161], [6.12142, 45.91159], [6.12121, 45.91155], [6.12091, 45.91148], [6.1206, 45.91139], [6.12033, 45.9113], [6.12002, 45.91116], [6.11971, 45.911], [6.1195, 45.91087], [6.11935, 45.91077], [6.11917, 45.91063], [6.11902, 45.91053], [6.11857, 45.91021], [6.11809, 45.90988], [6.11764, 45.90957], [6.11722, 45.90928], [6.11709, 45.90934], [6.11691, 45.90945], [6.11692, 45.90946], [6.11688, 45.90949], [6.11674, 45.90957], [6.11656, 45.90971], [6.11651, 45.90975], [6.11643, 45.9098], [6.11628, 45.90991], [6.11618, 45.90998], [6.1161, 45.91004], [6.11584, 45.91022], [6.11459, 45.91111], [6.11367, 45.91175], [6.11389, 45.9126], [6.11316, 45.91324], [6.11315, 45.91326], [6.11375, 45.91365], [6.11387, 45.91374], [6.1139, 45.91376], [6.11393, 45.91377], [6.11401, 45.91379], [6.11403, 45.91379], [6.11418, 45.9138], [6.11425, 45.9138], [6.11454, 45.91426], [6.11457, 45.91431], [6.11461, 45.91441], [6.11484, 45.91472], [6.11485, 45.91474], [6.11511, 45.91507], [6.11513, 45.91511], [6.11548, 45.91558], [6.11566, 45.91586], [6.11583, 45.91608], [6.11587, 45.91615], [6.11596, 45.9161], [6.11661, 45.91575], [6.11671, 45.9157], [6.11769, 45.9152], [6.11777, 45.91517], [6.1179, 45.9151], [6.11853, 45.91477], [6.119, 45.91452], [6.11949, 45.91426], [6.11986, 45.91407], [6.11989, 45.91406], [6.12046, 45.91376], [6.12082, 45.91358], [6.12105, 45.91346], [6.12114, 45.9134], [6.1212, 45.91336], [6.12121, 45.91335], [6.12128, 45.91327], [6.1213, 45.91322], [6.1214, 45.91321], [6.12151, 45.91317], [6.12157, 45.91313], [6.12185, 45.91294], [6.12239, 45.91259], [6.1228, 45.91231], [6.1235, 45.91186], [6.12357, 45.91182], [6.12363, 45.91178]]]]","Située entre le centre ville  d'Annecy et les axes routiers, découvrez cette maison individuelle meublée de 110.50 m2 habitables ( 132 m2 utiles)  aux prestations soignées, implantée sur un jardin plat et arboré de 540 m2.

Entièrement rénovée avec goût , elle se compose d'une entrée avec rangement, une cuisine toute équipée ouverte sur  une salle à manger et un séjour avec cheminée.

La maison comporte 3 belles chambres avec placards, deux salle de bains et un bureau aménagé.
Au sous sol, elle bénéficie d'un garage, d'une buanderie, d'une grande cave.

Chauffage individuel par pompe à chaleur neuve.
Alarme et climatisation équipent le logement.
L'intervention d'un paysagiste et l'entretien de la chaudière est compris dans le loyer.
Liste des meubles sur demande
Renseignement Agence VALLAT IMMOBILIER",ANNECY  SECTEUR CALME - MAISON A LOUER,Maison à louer,"['4 pièces', '3 chambres', '110 m²', '537 m² de terrain']",3300.0,seloger,25FWYXCFQ6HY,4.0,3.0,110.0,,4 pièces,3 chambres,110 m²,,537 m² de terrain,537 m² de terrain,,,6.117525669563081,45.91263448074509,30.0
,2025-11-25 21:41:06.309000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.13962, 45.90847], [6.13751, 45.90769], [6.13567, 45.90769], [6.13243, 45.90523], [6.13069, 45.90609], [6.13116, 45.90667], [6.13121, 45.9098], [6.13147, 45.91119], [6.13191, 45.91176], [6.13672, 45.91098], [6.13683, 45.91136], [6.13962, 45.90847]]]]","Type grand studio à louer sur ANNECY, disponible.
Appartement en parfait état, situé dans une copropriété de très bon standing, avec gardien, à deux pas des Galeries Lafayette et des
petits commerces du Parmelan, d'une surface de 31 M² environ avec grand balcon-terrasse exposé Sud, au calme, avec vue sur les
montagnes, composé d'une pièce principale avec grand placard et étagères, d'un coin nuit, d'une cuisine ouverte et aménagée (éléments
hauts et bas, plaque de cuisson, four, lave-vaisselle et réfrigérateur), d'une salle de bain avec meuble-vasque, nombreux rangements 
et douche, d'un WC suspendu indépendant, chauffage individuel électrique, double-vitrage et volets roulants.
Une cave au sous-sol complète l'offre de location.",STUDIO,Appartement à louer,"['1 pièce', '31,3 m²', '6ème étage']",890.0,seloger,25KZDG59W3ML,1.0,,31.3,6.0,1 pièce,,"31,3 m²",6ème étage,,,,,6.134339877002897,45.90887180227352,28.0
,2025-10-10 11:45:15.281000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12586, 45.9118], [6.12363, 45.91178], [6.1179, 45.9151], [6.12208, 45.91603], [6.12314, 45.91696], [6.12381, 45.91719], [6.12382, 45.92148], [6.12509, 45.9223], [6.12552, 45.92223], [6.12586, 45.9118]]]]","Annecy centre ville secteur les Fins Nord ; Appartement type 2 meublé de 50 m² dans une résidence neuve de 2023, la résidence dispose d'un environnement très calme tout en étant à 5 mn de l'hypercentre et à 10 mn du lac. Chauffage au gaz de ville.
Accès très facile aux principaux grands axes de sortie et entrée de l'agglomération dont autoroute A41 pour Genève ou Grenoble. . Le couloir avec placard dessert 1 pièce principale de 21 m2 alliant séjour et cuisine toute équipée ouvrant sur un balcon de 5 m2 avec vue sur verdure, 1 belle chambre de 13 m2 avec parquet, lit double et placard-dressing, la salle-de-bain avec grand meuble vasque et baignoire, un vaste WC séparé avec lave-linge-séchant intégré. Avec cet appartement vous bénéficié d'un garage  et d'une cave !
Loyer 1212  € hors charges . Libre pour le 07/11/2025  pour visite ou informations supplémentaires ; Contactez le",Appartement Annecy 2 pièce(s) 50 m2,Appartement à louer,"['2 pièces', '1 chambre', '50 m²', '2ème étage']",1312.0,seloger,25WU66HRB65K,2.0,1.0,50.0,2.0,2 pièces,1 chambre,50 m²,2ème étage,,,,,6.123522711558737,45.915771310124896,26.0
,2025-12-04 03:20:05.504000+00:00,Annecy,74000,FRA,Point,"[6.121671, 45.899775]","Dans une résidence de standing au centre d'Annecy, proche de toutes les commodités, nous vous proposons un appartement de type 4 de 80.15 m² situé au 3ème étage avec ascenseur, comprenant une entrée avec placard de rangement, une belle cuisine aménagée et équipée ouverte sur un séjour donnant sur une terrasse côté cour de 15.62 m², trois chambres dont une suite parentale avec salle d'eau, une salle de bains et WC séparés. Pour votre confort, vous disposez d'une cave et d'un garage double de 35m². Le chauffage et l'eau chaude sont compris dans les charges.",Appartement,Appartement à louer,"['4 pièces', '80,2 m²', 'Étage 3/7']",1795.0,seloger,25NZUKPILCKF,4.0,,80.2,37.0,4 pièces,,"80,2 m²",Étage 3/7,,,,,6.121671,45.899775,22.0
,2025-12-06 04:05:06.713000+00:00,Annecy,74940,FRA,Point,"[6.142433, 45.908868]","Proche de tous commerces, appartement de type 2 situé au 2è étage comprenant un hall d'entrée avec placard, un coin cuisine aménagé avec plaque et hotte ouvert sur le séjour donnant sur un agréable balcon carrelé, une chambre avec placard aménagé, une salle de bains équipée et un wc indépendant. Pour votre confort, une cave en sous sol est à votre disposition. La production d'eau chaude et de chauffage est individuelle.",Appartement,Appartement à louer,"['2 pièces', '1 chambre', '47,1 m²', 'Étage 2/2']",891.0,seloger,25PWJVJILA5V,2.0,1.0,47.1,22.0,2 pièces,1 chambre,"47,1 m²",Étage 2/2,,,,,6.142433,45.908868,19.0
,2025-12-02 21:50:12.089000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.11762, 45.89252], [6.11721, 45.89275], [6.11649, 45.89194], [6.11435, 45.89303], [6.11363, 45.89475], [6.11442, 45.89476], [6.11587, 45.89357], [6.1173, 45.89285], [6.11752, 45.8931], [6.1172, 45.89415], [6.11754, 45.89477], [6.11687, 45.89478], [6.11698, 45.89523], [6.11788, 45.89548], [6.11755, 45.89586], [6.11658, 45.89585], [6.11584, 45.89618], [6.11629, 45.89681], [6.11614, 45.8973], [6.1169, 45.89695], [6.11799, 45.89689], [6.11952, 45.89813], [6.1222, 45.8987], [6.12262, 45.89728], [6.12347, 45.89789], [6.12381, 45.89744], [6.12524, 45.89726], [6.12748, 45.89615], [6.12777, 45.89469], [6.12746, 45.89461], [6.12809, 45.89321], [6.12657, 45.89328], [6.12558, 45.89279], [6.12665, 45.89237], [6.12684, 45.89155], [6.12855, 45.89009], [6.12619, 45.89019], [6.12399, 45.88957], [6.12334, 45.89028], [6.11762, 45.89252]]]]","Type T2 Meublé à louer sur ANNECY, disponible le : 01/11/2025.
Dans la résidence 'LA VILLA', située à deux pas de la Vieille ville et du centre ville, appartement T2 meublé, d'une surface de 42,85 M²
environ, au 3ème étage, séjour avec accès balcon-terrasse de 7 M², cuisine ouverte et aménagée (hotte, plaque vitrocéramique, lave-
vaisselle, four, micro-ondes), chambre avec placard, salle de bain équipée d'un meuble-vasque, d'une douche et d'un WC, chauffage
et eau chaude collectifs, double-vitrage, une cave et un garage.",T2,Appartement à louer,"['2 pièces', '1 chambre', '42,9 m²', '3ème étage']",965.0,seloger,25R4FK297J5H,2.0,1.0,42.9,3.0,2 pièces,1 chambre,"42,9 m²",3ème étage,,,,,6.122045102359377,45.89418738185055,22.0
,2025-12-04 22:10:20.120000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.13962, 45.90847], [6.13683, 45.91136], [6.13672, 45.91098], [6.13191, 45.91176], [6.1318, 45.91198], [6.13584, 45.9138], [6.13779, 45.91551], [6.13927, 45.91502], [6.1379, 45.91305], [6.138, 45.91236], [6.1431, 45.90815], [6.14487, 45.90565], [6.14461, 45.90485], [6.14267, 45.90521], [6.13962, 45.90847]]]]","Type T3 à louer sur ANNECY, disponible le : 29/12/2025.
Dans copropriété avec parking collectif, appartement en très bon état, situé au 1er étage sans ascenseur, d'une surface de 
56,66 M² environ, composé d'une cuisine indépendante aménagée d'un évier, meuble sous-évier, plan de travail avec plaque de
cuisson, double branchement pour lave-vaisselle et lave-linge, cumulus pour eau chaude, d'une loggia attenante avec de
nombreux rangements, d'un séjour, de 2 chambres dont 1 avec placard, d'une salle de bain avec meuble-vasque et armoire avec miroir,
d'une douche, d'un WC séparé, double vitrage, chauffage collectif, cave au sous-sol, pas de balcon.",T3,Appartement à louer,"['3 pièces', '2 chambres', '56,4 m²', '1er étage']",980.0,seloger,25GGS62264JI,3.0,2.0,56.4,1.0,3 pièces,2 chambres,"56,4 m²",1er étage,,,,,6.138893651401983,45.91035952220867,17.0
2025-10-22 06:33:40.660874300+00:00,2025-11-16 12:18:47.977304500+00:00,Annecy,74000,FR,MultiPolygon,"[[[[6.12177, 45.89963], [6.1222, 45.8987], [6.11952, 45.89813], [6.11799, 45.89689], [6.1169, 45.89695], [6.11494, 45.89826], [6.11271, 45.89871], [6.11288, 45.89966], [6.11188, 45.90041], [6.1112, 45.90175], [6.1144, 45.90098], [6.11626, 45.90114], [6.11659, 45.90075], [6.12146, 45.90158], [6.12108, 45.90119], [6.12177, 45.89963]]]]","A louer cet appartement lumineux bien desservi par les transports et proche des commodités.
Il est situé dans le quartier Mandallaz, à Annecy, calme et familial, à 7 minutes à pied de la gare, et bénéficiant d'un accès rapide aux axes routiers par la rocade. Le centre historique d'Annecy est accessible en quelques minutes à pied par la promenade du Thiou, et le lac en quelques minutes à vélo.

Ce bien spacieux de 79 m² entièrement meublé et équipé vient d'être refait à neuf. Vous pourrez profiter d'une terrasse pour apprécier les belles journées ensoleillées.

 De plus, cet appartement est accessible aux personnes à mobilité réduite et dispose d'un ascenseur, ce qui le rend idéal pour tous.

Le logement se compose de:
- 1 entrée avec placard
- 1 séjour avec canapé convertible
- 1 cuisine séparée toute équipée
- 2 chambres avec lit double (1 king size 180cm et 1 lit double 140cm)
- 1 salle de bain avec baignoire et double vasque
- 1 WC séparé 

Le prix de la location inclut 1 place de stationnement en sous sol. Il est possible de louer un box fermé en sus.

Loyer hors charges: 1400 € + 195€ de provision pour charges (eau chaude et chauffage compris) avec régularisation annuelle

Direct propriétaire: pas de frais d'agence
Dossier complet à déposer sur dossierfacile.fr

Fournir pour chaque locataire et le garant :
-pièce d’identité
-contrat de travail
-3 derniers bulletins de salaire
-dernier avis d’imposition
-3 dernières quittances de loyer du logement précédent

Disponible de suite.

Contactez-nous dès aujourd’hui pour organiser une visite.",Spacieux T3 avec parking et terrasse,Appartement à louer,"['3 pièces', '2 chambres', '79 m²', 'Étage 4/6']",1595.0,seloger,255C92M8WICM,3.0,2.0,79.0,46.0,3 pièces,2 chambres,79 m²,Étage 4/6,,,,,6.11704985182472,45.89952034774439,20.0
,2025-12-05 01:17:01.875000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12325, 45.90301], [6.12332, 45.90282], [6.12146, 45.90158], [6.11659, 45.90075], [6.11626, 45.90114], [6.1144, 45.90098], [6.11346, 45.90148], [6.11401, 45.90185], [6.11841, 45.90276], [6.11726, 45.90375], [6.11567, 45.90432], [6.11479, 45.90514], [6.11369, 45.90425], [6.11288, 45.90467], [6.11107, 45.9031], [6.11084, 45.90349], [6.11406, 45.90641], [6.11444, 45.90615], [6.11572, 45.90614], [6.12111, 45.90521], [6.12205, 45.90314], [6.12325, 45.90301]]]]","RESIDENCE VERTUOSE – L'Envolée
APPARTEMENT MEUBLÉ NEUF – DISPONIBLE IMMÉDIATEMENT

Dans le nouveau Quartier des Hirondelles, issu de la réhabilitation du site historique NTN-SNR, découvrez un T2 flambant neuf, prêt à vivre, meublé avec élégance et doté d'un balcon ensoleillé orienté Sud-Est.

L'appartement, récemment livré et entièrement meublé avec soin, offre un cadre moderne et chaleureux. Il dispose d'une entrée avec placard et WC séparé, d'une cuisine contemporaine aménagée et équipée (plaque vitrocéramique, hotte, four, micro-ondes, réfrigérateur/congélateur, grille-pain, vaisselle complète) ouverte sur un séjour spacieux et lumineux de 26,41 m², aménagé avec un canapé confortable (convertible), une télévision et une élégante table à manger, idéale pour recevoir. La salle d'eau, attenante à la chambre, est équipée d'une douche à l'italienne et d'une machine à laver, tandis que la chambre bénéficie d'un dressing intégré pour un rangement optimal.

Le balcon de 9,30 m², orienté Sud-Est, est aménagé avec un salon de jardin spacieux, parfait pour profiter des beaux jours.

Un garage fermé en sous-sol complète ce bien.

Caractéristiques de la résidence :
• Résidence sécurisée
• Double vitrage
• Volets électriques et brise-soleil
• Chauffage et eau chaude collectifs au bois
• Certifiée NF Habitat – Haute Qualité Environnementale
• Colis box
• Local vélo

À quelques minutes à pied du cœur historique d'Annecy, le Quartier des Hirondelles offre un accès direct à la gare routière/SNCF, à l'entrée de l'autoroute d'Annecy centre pour rejoindre Genève en 35 min, ainsi qu'aux infrastructures scolaires (maternelle au lycée) accessibles en 10 minutes à pied. La résidence est également proche des commerces et services essentiels, notamment le centre commercial Courier, situé à 5 minutes à pied.

Loyer : 1 250,00 €
Provision sur charges : 150,00 €
Dépôt de garantie : 2 500,00 €
Honoraires : 581,80 €

Conditions de location :
Revenus équivalents à 3 mois de loyers charges comprises.
Pas de garants demandés sauf pour les étudiants.

Les candidatures et demandes de contact doivent être déposées exclusivement via notre plateforme FLATBAY.
Les visites seront organisées uniquement après réception d'un dossier complet et étude de votre candidature.

Pas de colocation

Référence interne : VERTUOSE - L'Envolée - A02",RESIDENCE VERTUOSE L’Envolée – ANNECY CENTRE,Appartement à louer,"['2 pièces', '1 chambre', '44 m²', 'RDC/6']",1400.0,seloger,25371VFSUAJB,2.0,1.0,44.0,6.0,2 pièces,1 chambre,44 m²,RDC/6,,,,,6.117833317317363,45.90354563692385,32.0
